date,all_kwh,year,month,day,hour,day_of_week,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_weekend_sin,is_weekend_cos,season_sin,season_cos,holiday,temperature,humidity,dew_point,temp_feels,precipitation,wet_bulb_temperature,is_day,sunshine_duration,direct_radiation,wind_speed,wind_direction,wind_gusts,shortwave_radiation,wind_dir_sin,wind_dir_cos,cooling_index,THI,dewpoint_spread,solar_load,wind_speed_sq,schedule_open,energy_type_numeric,CDH,CDH_Rolling_3h,hours_from_open,is_precooling,is_weekend_startup,is_startup_window,is_shutdown_window,lag24,lag168,weekend_lag168,weekday_lag24,ramp_24,mean_24_4h,temp_diff_24,temp_slope_3h
2025-07-03 17:00:00,6257.30000000447,2025,7,3,17,3,0,2,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,32.2,59,23.1,35.2,0.0,25.8,1,3600.0,272.0,17.8,140,36.4,388.0,0.6427876096865395,-0.7660444431189779,6.200000000000003,28.20865,9.1,660.0,316.84000000000003,1,2,7.800000000000001,7.966666666666666,7,0,0,0,0,6257.30000000447,4908.85000000149,0.0,6257.30000000447,-109.09999998658895,6457.187500001863,0.10000000000000142,-1.5
2025-07-03 18:00:00,6554.9000000059605,2025,7,3,18,3,0,2,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,30.7,65,23.4,33.8,0.0,25.4,1,3600.0,115.0,18.0,133,36.0,197.0,0.7313537016191706,-0.6819983600624984,4.699999999999999,27.5815,7.300000000000001,312.0,324.0,1,2,7.399999999999999,7.699999999999999,8,0,0,0,0,6554.9000000059605,4788.70000000298,0.0,6554.9000000059605,297.6000000014901,6434.350000003353,-0.10000000000000142,-2.900000000000002
2025-07-03 19:00:00,6724.149999991059,2025,7,3,19,3,0,2,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,29.3,70,23.2,32.2,0.0,24.9,1,1203.48,17.0,18.3,133,34.9,45.0,0.7313537016191706,-0.6819983600624984,3.3000000000000007,26.858,6.100000000000001,62.0,334.89000000000004,1,2,6.899999999999999,7.366666666666666,9,0,0,0,0,6724.149999991059,5082.600000008941,0.0,6724.149999991059,169.24999998509884,6475.687499998137,-0.1999999999999993,-3.900000000000002
2025-07-03 20:00:00,6782.0,2025,7,3,20,3,0,2,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,28.5,73,23.3,31.6,0.0,24.7,0,0.0,0.0,17.7,139,34.6,0.0,0.6560590289905073,-0.754709580222772,2.5,26.421,5.199999999999999,0.0,313.29,1,2,6.699999999999999,6.999999999999999,10,0,0,0,0,6782.0,5070.4000000059605,0.0,6782.0,57.8500000089407,6579.5875000003725,-0.1999999999999993,-3.700000000000003
2025-07-03 21:00:00,6702.5,2025,7,3,21,3,0,2,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,28.3,78,24.2,32.2,0.0,25.3,0,0.0,0.0,16.0,136,29.9,0.0,0.6946583704589971,-0.7193398003386513,2.3000000000000007,26.6302,4.100000000000001,0.0,256.0,1,2,7.300000000000001,6.966666666666666,11,0,0,0,0,6702.5,5313.4000000059605,0.0,6702.5,-79.5,6690.887499999255,-0.3999999999999986,-2.3999999999999986
2025-07-03 22:00:00,6336.5,2025,7,3,22,3,0,2,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,27.9,81,24.4,31.8,0.0,25.3,0,0.0,0.0,16.8,139,31.3,0.0,0.6560590289905073,-0.754709580222772,1.8999999999999984,26.4997,3.5,0.0,282.24,1,2,7.300000000000001,7.1000000000000005,12,0,0,0,1,6336.5,5098.30000000447,0.0,6336.5,-366.0,6636.287499997765,-0.5,-1.4000000000000021
2025-07-03 23:00:00,2647.20000000298,2025,7,3,23,3,0,2,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0.0,1.0,-1.0,-1.8369701987210287e-16,0,27.5,83,24.4,31.3,0.0,25.2,0,0.0,0.0,17.2,143,32.4,0.0,0.6018150231520482,-0.7986355100472929,1.5,26.2845,3.1000000000000014,0.0,295.84,0,0,0.0,4.866666666666667,13,0,0,0,1,2647.20000000298,4593.70000000298,0.0,2647.20000000298,-3689.29999999702,5617.050000000745,-0.6000000000000014,-1.0
2025-07-04 00:00:00,1543.39999999851,2025,7,4,0,4,0,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,27.3,84,24.4,31.1,0.0,25.1,0,0.0,0.0,17.3,149,32.8,0.0,0.5150380749100544,-0.8571673007021122,1.3000000000000007,26.1736,2.900000000000002,0.0,299.29,0,0,0.0,2.4333333333333336,-10,0,0,0,0,1543.39999999851,1849.8999999985097,0.0,1543.39999999851,-1103.8000000044697,4307.4000000003725,-0.5999999999999979,-1.0
2025-07-04 01:00:00,1069.14999999851,2025,7,4,1,4,0,2,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,27.0,84,24.1,30.7,0.0,24.8,0,0.0,0.0,16.4,154,32.4,0.0,0.4383711467890773,-0.898794046299167,1.0,25.9,2.8999999999999986,0.0,268.96,0,0,0.0,0.0,-9,0,0,0,0,1069.14999999851,1173.7000000029802,0.0,1069.14999999851,-474.25,2899.0625,-0.5,-0.8999999999999986
2025-07-04 02:00:00,931.0,2025,7,4,2,4,0,2,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,26.7,85,23.9,30.3,0.0,24.6,0,0.0,0.0,16.4,157,30.6,0.0,0.3907311284892737,-0.9205048534524404,0.6999999999999993,25.6935,2.8000000000000007,0.0,268.96,0,0,0.0,0.0,-8,0,0,0,0,931.0,848.25,0.0,931.0,-138.1499999985101,1547.6875,-0.40000000000000213,-0.8000000000000007
2025-07-04 03:00:00,901.0,2025,7,4,3,4,0,2,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,26.4,86,23.9,30.2,0.0,24.5,0,0.0,0.0,15.2,159,30.2,0.0,0.3583679495453002,-0.9335804264972016,0.3999999999999986,25.4837,2.5,0.0,231.04,0,0,0.0,0.0,-7,0,0,0,0,901.0,772.1000000014901,0.0,901.0,-30.0,1111.137499999255,-0.40000000000000213,-0.9000000000000021
2025-07-04 04:00:00,876.1499999985099,2025,7,4,4,4,0,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,26.1,87,23.8,30.3,0.0,24.4,0,0.0,0.0,12.2,160,28.1,0.0,0.3420201433256689,-0.9396926207859084,0.1000000000000014,25.2706,2.3000000000000007,0.0,148.83999999999995,0,0,0.0,0.0,-6,0,0,0,0,876.1499999985099,756.3500000014901,0.0,876.1499999985099,-24.850000001490116,944.324999999255,-0.3999999999999986,-0.8999999999999986
2025-07-04 05:00:00,821.1000000014901,2025,7,4,5,4,0,2,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,25.7,90,23.9,30.2,0.0,24.4,1,0.0,0.0,10.4,160,22.3,0.0,0.3420201433256689,-0.9396926207859084,0.0,25.084,1.8000000000000007,0.0,108.16,0,0,0.0,0.0,-5,0,0,0,0,821.1000000014901,716.2000000029802,0.0,821.1000000014901,-55.04999999701977,882.3125,-0.5,-1.0
2025-07-04 06:00:00,825.0,2025,7,4,6,4,0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,26.3,88,24.2,31.1,0.0,24.7,1,930.58,15.0,9.8,160,18.7,46.0,0.3420201433256689,-0.9396926207859084,0.3000000000000007,25.5212,2.1000000000000014,61.0,96.04000000000002,0,0,0.0,0.0,-4,0,0,0,0,825.0,659.0500000044703,0.0,825.0,3.899999998509884,855.8125,-0.5,-0.09999999999999787
2025-07-04 07:00:00,938.35000000149,2025,7,4,7,4,0,2,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,28.0,80,24.3,32.5,0.0,25.2,1,3600.0,111.0,11.4,167,23.8,198.0,0.2249510543438652,-0.9743700647852352,2.0,26.515,3.6999999999999993,309.0,129.96,0,0,0.0,0.0,-3,0,0,0,0,938.35000000149,661.8500000014901,0.0,938.35000000149,113.35000000149,865.1500000003725,-0.1999999999999993,1.8999999999999986
2025-07-04 08:00:00,1614.60000000149,2025,7,4,8,4,0,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,29.5,72,23.8,33.6,0.0,25.3,1,3600.0,271.0,12.5,175,28.1,392.0,0.0871557427476582,-0.9961946980917455,3.5,27.19,5.699999999999999,663.0,156.25,0,0,0.0,0.0,-2,1,0,1,0,1614.60000000149,750.9000000059605,0.0,1614.60000000149,676.2499999999999,1049.7625000011176,0.0,3.8000000000000007
2025-07-04 09:00:00,2338.20000000298,2025,7,4,9,4,0,2,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,31.2,66,24.1,35.8,0.0,26.0,1,3600.0,434.0,11.9,174,28.1,579.0,0.1045284632676537,-0.9945218953682732,5.199999999999999,28.0771,7.099999999999998,1013.0,141.61,0,0,0.0,0.0,-1,1,0,1,0,2338.20000000298,998.4000000059604,0.0,2338.20000000298,723.6000000014899,1429.03750000149,0.0,4.899999999999999
2025-07-04 10:00:00,4309.55000000447,2025,7,4,10,4,0,2,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,32.5,59,23.6,37.4,0.0,26.1,1,3600.0,580.0,13.2,175,31.0,741.0,0.0871557427476582,-0.9961946980917455,6.5,28.441,8.899999999999999,1321.0,174.23999999999998,1,1,8.100000000000001,2.7000000000000006,0,0,0,1,0,4309.55000000447,1963.29999999702,0.0,4309.55000000447,1971.3500000014906,2300.1750000026077,0.29999999999999716,4.5
2025-07-04 11:00:00,6673.55000000447,2025,7,4,11,4,0,2,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,33.6,55,23.3,39.0,0.0,26.3,1,3600.0,673.0,12.9,172,31.0,854.0,0.1391731009600653,-0.9902680687415704,7.600000000000001,28.87275,10.3,1527.0,166.41,1,2,8.3,5.466666666666668,1,0,0,1,0,6673.55000000447,3080.35000000149,0.0,6673.55000000447,2364.0,3733.9750000033528,0.6000000000000014,4.100000000000001
2025-07-04 12:00:00,6548.79999999702,2025,7,4,12,4,0,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,34.3,53,23.2,39.9,0.0,26.5,1,3600.0,725.0,13.4,172,32.0,913.0,0.1391731009600653,-0.9902680687415704,8.299999999999997,29.1817,11.099999999999998,1638.0,179.56,1,2,8.5,8.3,2,0,0,0,0,6548.79999999702,4417.79999999702,0.0,6548.79999999702,-124.75000000745058,4967.525000002235,0.7999999999999972,3.099999999999998
2025-07-04 13:00:00,6700.0,2025,7,4,13,4,0,2,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,34.7,52,23.3,40.5,0.0,26.7,1,3600.0,714.0,13.0,170,32.0,909.0,0.1736481776669302,-0.984807753012208,8.700000000000003,29.367200000000004,11.400000000000002,1623.0,169.0,1,2,8.7,8.5,3,0,0,0,0,6700.0,4851.5,0.0,6700.0,151.20000000298023,6057.97500000149,1.0,2.200000000000003
2025-07-04 14:00:00,6646.25,2025,7,4,14,4,0,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,34.7,52,23.4,40.0,0.0,26.7,1,3600.0,667.0,13.7,164,32.0,849.0,0.2756373558169992,-0.9612616959383188,8.700000000000003,29.367200000000004,11.300000000000004,1516.0,187.69,1,2,8.7,8.633333333333333,4,0,0,0,0,6646.25,5076.300000011921,0.0,6646.25,-53.75,6642.1500000003725,1.0,1.1000000000000014
2025-07-04 15:00:00,6558.800000011921,2025,7,4,15,4,0,2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,34.6,52,23.4,39.2,0.0,26.7,1,3600.0,569.0,14.2,160,32.4,735.0,0.3420201433256689,-0.9396926207859084,8.600000000000001,29.2936,11.200000000000005,1304.0,201.64,1,2,8.7,8.7,5,0,0,0,0,6558.800000011921,5016.199999988079,0.0,6558.800000011921,-87.44999998807907,6613.462500002235,1.0,0.30000000000000426
2025-07-04 16:00:00,6366.399999991059,2025,7,4,16,4,0,2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,34.0,57,24.1,38.0,0.0,26.9,1,3600.0,421.0,15.2,150,33.1,572.0,0.4999999999999999,-0.8660254037844387,8.0,29.38825,9.9,993.0,231.04,1,2,8.899999999999999,8.766666666666666,6,0,0,0,0,6366.399999991059,4869.9000000059605,0.0,6366.399999991059,-192.40000002086163,6567.862500000745,0.7999999999999972,-0.7000000000000028
2025-07-04 17:00:00,6257.30000000447,2025,7,4,17,4,0,2,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,32.9,62,24.6,36.8,0.0,26.9,1,3600.0,265.0,17.4,145,36.0,386.0,0.5735764363510459,-0.8191520442889919,6.899999999999999,29.0544,8.299999999999997,651.0,302.75999999999993,1,2,8.899999999999999,8.833333333333332,7,0,0,0,0,6257.30000000447,4908.85000000149,0.0,6257.30000000447,-109.09999998658895,6457.187500001863,0.6999999999999957,-1.8000000000000043
2025-07-04 18:00:00,6554.9000000059605,2025,7,4,18,4,0,2,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,31.4,70,25.3,35.9,0.0,26.9,1,3600.0,103.0,16.5,140,36.4,191.0,0.6427876096865395,-0.7660444431189779,5.399999999999999,28.6115,6.099999999999998,294.0,272.25,1,2,8.899999999999999,8.899999999999999,8,0,0,0,0,6554.9000000059605,4788.70000000298,0.0,6554.9000000059605,297.6000000014901,6434.350000003353,0.6999999999999993,-3.200000000000003
2025-07-04 19:00:00,6724.149999991059,2025,7,4,19,4,0,2,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,29.9,76,25.3,34.5,0.0,26.5,1,794.73,14.0,16.3,137,32.8,44.0,0.6819983600624985,-0.7313537016191705,3.899999999999999,27.8672,4.599999999999998,58.0,265.69,1,2,8.5,8.766666666666666,9,0,0,0,0,6724.149999991059,5082.600000008941,0.0,6724.149999991059,169.24999998509884,6475.687499998137,0.5999999999999979,-4.100000000000001
2025-07-04 20:00:00,6782.0,2025,7,4,20,4,0,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,29.2,80,25.3,33.6,0.0,26.3,0,0.0,0.0,17.5,138,32.8,0.0,0.6691306063588583,-0.7431448254773941,3.2,27.583,3.899999999999999,0.0,306.25,1,2,8.3,8.566666666666666,10,0,0,0,0,6782.0,5070.4000000059605,0.0,6782.0,57.8500000089407,6579.5875000003725,0.6999999999999993,-3.6999999999999993
2025-07-04 21:00:00,6702.5,2025,7,4,21,4,0,2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,29.1,82,25.7,33.9,0.0,26.5,0,0.0,0.0,16.1,140,30.2,0.0,0.6427876096865395,-0.7660444431189779,3.1000000000000014,27.6546,3.400000000000002,0.0,259.21000000000004,1,2,8.5,8.433333333333334,11,0,0,0,0,6702.5,5313.4000000059605,0.0,6702.5,-79.5,6690.887499999255,0.8000000000000007,-2.299999999999997
2025-07-04 22:00:00,6336.5,2025,7,4,22,4,0,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,28.9,83,25.7,33.8,0.0,26.5,0,0.0,0.0,16.1,144,30.6,0.0,0.5877852522924732,-0.8090169943749473,2.8999999999999986,27.5536,3.2,0.0,259.21000000000004,1,2,8.5,8.433333333333334,12,0,0,0,1,6336.5,5098.30000000447,0.0,6336.5,-366.0,6636.287499997765,1.0,-1.0
2025-07-04 23:00:00,2647.20000000298,2025,7,4,23,4,0,2,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210287e-16,0,28.5,84,25.6,33.2,0.0,26.3,0,0.0,0.0,16.6,149,31.0,0.0,0.5150380749100544,-0.8571673007021122,2.5,27.268,2.8999999999999986,0.0,275.56000000000006,0,0,0.0,5.666666666666667,13,0,0,0,1,2647.20000000298,4593.70000000298,0.0,2647.20000000298,-3689.29999999702,5617.050000000745,1.0,-0.6999999999999993
2025-07-05 00:00:00,1670.5000000074506,2025,7,5,0,5,1,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,28.2,85,25.5,32.9,0.0,26.1,0,0.0,0.0,16.0,157,31.0,0.0,0.3907311284892737,-0.9205048534524404,2.2,27.06975,2.7,0.0,256.0,0,0,0.0,2.8333333333333335,-10,0,0,0,0,1543.39999999851,2535.39999999851,2535.39999999851,0.0,-1103.8000000044697,4307.4000000003725,0.8999999999999986,-0.9000000000000021
2025-07-05 01:00:00,1077.2999999970198,2025,7,5,1,5,1,2,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,27.8,87,25.4,32.6,0.0,26.0,0,0.0,0.0,15.0,161,29.9,0.0,0.3255681544571566,-0.9455185755993168,1.8000000000000007,26.84905,2.400000000000002,0.0,225.0,0,0,0.0,0.0,-9,0,0,0,0,1069.14999999851,1295.8499999940395,1295.8499999940395,0.0,-474.25,2899.0625,0.8000000000000007,-1.0999999999999979
2025-07-05 02:00:00,942.2000000029802,2025,7,5,2,5,1,2,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,27.4,88,25.3,32.5,0.0,25.8,0,0.0,0.0,12.5,164,28.1,0.0,0.2756373558169992,-0.9612616959383188,1.3999999999999986,26.5486,2.099999999999998,0.0,156.25,0,0,0.0,0.0,-8,0,0,0,0,931.0,862.0500000044703,862.0500000044703,0.0,-138.1499999985101,1547.6875,0.6999999999999993,-1.1000000000000014
2025-07-05 03:00:00,916.9500000029802,2025,7,5,3,5,1,2,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,27.0,90,25.2,32.5,0.0,25.7,0,0.0,0.0,9.4,167,22.7,0.0,0.2249510543438652,-0.9743700647852352,1.0,26.3125,1.8000000000000007,0.0,88.36000000000001,0,0,0.0,0.0,-7,0,0,0,0,901.0,770.75,770.75,0.0,-30.0,1111.137499999255,0.6000000000000014,-1.1999999999999993
2025-07-05 04:00:00,890.0499999970198,2025,7,5,4,5,1,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,26.6,92,25.2,32.5,0.0,25.5,0,0.0,0.0,6.5,157,16.9,0.0,0.3907311284892737,-0.9205048534524404,0.6000000000000014,26.0676,1.400000000000002,0.0,42.25,0,0,0.0,0.0,-6,0,0,0,0,876.1499999985099,749.6499999985099,749.6499999985099,0.0,-24.850000001490116,944.324999999255,0.5,-1.1999999999999993
2025-07-05 05:00:00,839.3500000014901,2025,7,5,5,5,1,2,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,26.2,93,25.1,32.1,0.0,25.4,1,0.0,0.0,5.7,156,11.5,0.0,0.4067366430758004,-0.9135454576426008,0.1999999999999993,25.74955,1.099999999999998,0.0,32.49,0,0,0.0,0.0,-5,0,0,0,0,821.1000000014901,738.0,738.0,0.0,-55.04999999701977,882.3125,0.5,-1.1999999999999993
2025-07-05 06:00:00,821.1499999985099,2025,7,5,6,5,1,2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,27.2,89,25.1,32.8,0.0,25.6,1,0.0,8.0,8.3,160,14.0,42.0,0.3420201433256689,-0.9396926207859084,1.1999999999999993,26.43165,2.099999999999998,50.0,68.89000000000001,0,0,0.0,0.0,-4,0,0,0,0,825.0,681.9499999955297,681.9499999955297,0.0,3.899999998509884,855.8125,0.8999999999999986,0.1999999999999993
2025-07-05 07:00:00,923.9499999955297,2025,7,5,7,5,1,2,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,29.1,79,25.0,34.2,0.0,26.0,1,3600.0,112.0,10.5,161,22.0,196.0,0.3255681544571566,-0.9455185755993168,3.1000000000000014,27.4137,4.100000000000001,308.0,110.25,0,0,0.0,0.0,-3,0,0,0,0,938.35000000149,688.8500000014901,688.8500000014901,0.0,113.35000000149,865.1500000003725,1.1000000000000014,2.5
2025-07-05 08:00:00,1603.4500000029802,2025,7,5,8,5,1,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,30.7,71,24.8,35.5,0.0,26.4,1,3600.0,271.0,12.3,168,27.7,388.0,0.2079116908177593,-0.9781476007338056,4.699999999999999,28.1161,5.899999999999999,659.0,151.29000000000002,0,0,0.0,0.0,-2,1,1,1,0,1614.60000000149,772.8500000014901,772.8500000014901,0.0,676.2499999999999,1049.7625000011176,1.1999999999999993,4.5
2025-07-05 09:00:00,2341.9499999955297,2025,7,5,9,5,1,2,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,32.6,64,25.0,37.7,0.0,27.1,1,3600.0,433.0,12.1,176,28.8,575.0,0.0697564737441255,-0.9975640502598242,6.600000000000001,29.0162,7.600000000000001,1008.0,146.41,0,0,0.0,0.0,-1,1,1,1,0,2338.20000000298,1014.9499999955297,1014.9499999955297,0.0,723.6000000014899,1429.03750000149,1.4000000000000021,5.400000000000002
2025-07-05 10:00:00,4370.6500000059605,2025,7,5,10,5,1,2,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,33.8,59,24.7,39.5,0.0,27.2,1,3600.0,578.0,12.6,178,30.2,736.0,0.0348994967025011,-0.9993908270190958,7.799999999999997,29.447849999999995,9.099999999999998,1314.0,158.76,1,1,9.2,3.0666666666666664,0,0,0,1,0,4309.55000000447,1978.10000000149,1978.10000000149,0.0,1971.3500000014906,2300.1750000026077,1.2999999999999972,4.699999999999996
2025-07-05 11:00:00,6688.14999999851,2025,7,5,11,5,1,2,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,34.7,54,24.2,40.6,0.0,27.2,1,3600.0,684.0,13.5,178,32.4,852.0,0.0348994967025011,-0.9993908270190958,8.700000000000003,29.5894,10.500000000000004,1536.0,182.25,1,2,9.2,6.133333333333333,1,0,0,1,0,6673.55000000447,3166.0,3166.0,0.0,2364.0,3733.9750000033528,1.1000000000000014,4.0000000000000036
2025-07-05 12:00:00,6755.79999999702,2025,7,5,12,5,1,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,35.3,52,24.0,41.4,0.0,27.2,1,3600.0,741.0,13.5,176,33.1,913.0,0.0697564737441255,-0.9975640502598242,9.299999999999995,29.8088,11.299999999999995,1654.0,182.25,1,2,9.2,9.2,2,0,0,0,0,6548.79999999702,4157.0,4157.0,0.0,-124.75000000745058,4967.525000002235,1.0,2.6999999999999957
2025-07-05 13:00:00,6910.5,2025,7,5,13,5,1,2,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,35.9,48,23.2,41.6,0.0,27.0,1,3600.0,743.0,12.9,172,32.8,914.0,0.1391731009600653,-0.9902680687415704,9.9,29.7796,12.7,1657.0,166.41,1,2,9.0,9.133333333333333,3,0,0,0,0,6700.0,4841.94999999553,4841.94999999553,0.0,151.20000000298023,6057.97500000149,1.1999999999999957,2.1000000000000014
2025-07-05 14:00:00,6905.59999999404,2025,7,5,14,5,1,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,36.1,47,22.9,41.1,0.0,26.8,1,3600.0,692.0,13.6,165,32.0,856.0,0.258819045102521,-0.9659258262890682,10.1,29.8036,13.200000000000005,1548.0,184.96,1,2,8.8,9.0,4,0,0,0,0,6646.25,4563.5,4563.5,0.0,-53.75,6642.1500000003725,1.3999999999999986,1.3999999999999986
2025-07-05 15:00:00,6923.54999999702,2025,7,5,15,5,1,2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,35.6,48,23.0,39.6,0.0,26.7,1,3600.0,589.0,16.6,161,36.4,742.0,0.3255681544571566,-0.9455185755993168,9.6,29.5654,12.6,1331.0,275.56000000000006,1,2,8.7,8.833333333333334,5,0,0,0,0,6558.800000011921,4530.09999999404,4530.09999999404,0.0,-87.44999998807907,6613.462500002235,1.0,0.30000000000000426
2025-07-05 16:00:00,6769.30000000447,2025,7,5,16,5,1,2,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,1,34.7,52,23.2,38.0,0.0,26.6,1,3600.0,445.0,16.8,153,37.1,581.0,0.4539904997395468,-0.8910065241883678,8.700000000000003,29.367200000000004,11.500000000000004,1026.0,282.24,1,2,8.600000000000001,8.700000000000001,6,0,0,0,0,6366.399999991059,4958.94999999553,4958.94999999553,0.0,-192.40000002086163,6567.862500000745,0.7000000000000028,-1.1999999999999957
